,Carrier Code_x,Date (MM/DD/YYYY),Flight Number_x,Tail Number_x,Destination Airport_x,Scheduled departure time_x,Actual departure time_x,Scheduled elapsed time (Minutes)_x,Actual elapsed time (Minutes)_x,Departure delay (Minutes)_x,Wheels-off time_x,Taxi-Out time (Minutes)_x,Delay Carrier (Minutes)_x,Delay Weather (Minutes)_x,Delay National Aviation System (Minutes)_x,Delay Security (Minutes)_x,Delay Late Aircraft Arrival (Minutes)_x,Carrier Code_y,Flight Number_y,Tail Number_y,Destination Airport_y,Scheduled departure time_y,Actual departure time_y,Scheduled elapsed time (Minutes)_y,Actual elapsed time (Minutes)_y,Departure delay (Minutes)_y,Wheels-off time_y,Taxi-Out time (Minutes)_y,Delay Carrier (Minutes)_y,Delay Weather (Minutes)_y,Delay National Aviation System (Minutes)_y,Delay Security (Minutes)_y,Delay Late Aircraft Arrival (Minutes)_y,Carrier Code,Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
3347,UA,11/7/22,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0
3348,UA,11/7/22,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0
3349,UA,11/7/22,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0
3350,UA,11/7/22,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0
3351,UA,11/7/22,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0
3352,UA,11/7/22,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0
3353,UA,11/7/22,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0
3354,UA,11/7/22,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0
3355,UA,11/7/22,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0
3356,UA,11/7/22,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0
3357,UA,11/7/22,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0
3358,UA,11/7/22,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0
3359,UA,11/7/22,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0
3360,UA,11/7/22,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0
3361,UA,11/7/22,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0
3362,UA,11/7/22,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
3363,UA,11/7/22,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
3364,UA,11/7/22,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
3365,UA,11/7/22,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
3366,UA,11/7/22,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
3367,UA,11/7/22,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
3368,UA,11/7/22,1183.0,N813UA,DEN,15:54,15:49,250.0,223.0,-5.0,16:01,12.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
3369,UA,11/7/22,1732.0,N897UA,IAH,8:30,8:20,201.0,188.0,-10.0,8:35,15.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
3370,UA,11/7/22,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N451UA,ORD,6:35,6:38,141.0,120.0,3.0,6:52,14.0,0.0,0.0,0.0,0.0,0.0
3371,UA,11/8/22,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0
3372,UA,11/8/22,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0
3373,UA,11/8/22,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0
3374,UA,11/8/22,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0
3375,UA,11/8/22,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0
3376,UA,11/8/22,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0
3377,UA,11/8/22,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0
3378,UA,11/8/22,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0
3379,UA,11/8/22,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0
3380,UA,11/8/22,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0
3381,UA,11/8/22,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0
3382,UA,11/8/22,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0
3383,UA,11/8/22,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0
3384,UA,11/8/22,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0
3385,UA,11/8/22,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0
3386,UA,11/8/22,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0
3387,UA,11/8/22,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0
3388,UA,11/8/22,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0
3389,UA,11/8/22,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0
3390,UA,11/8/22,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0
3391,UA,11/8/22,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0
3392,UA,11/8/22,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0
3393,UA,11/8/22,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0
3394,UA,11/8/22,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0
3395,UA,11/8/22,1183.0,N898UA,DEN,15:54,16:05,250.0,235.0,11.0,16:18,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0
3396,UA,11/8/22,1732.0,N808UA,IAH,8:30,12:51,201.0,170.0,261.0,13:03,12.0,17.0,0.0,0.0,0.0,213.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0
3397,UA,11/8/22,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N495UA,ORD,6:35,6:34,141.0,122.0,-1.0,6:47,13.0,0.0,0.0,0.0,0.0,0.0
3398,UA,11/9/22,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0
3399,UA,11/9/22,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0
3400,UA,11/9/22,2234.0,N483UA,ORD,6:35,6:29,141.0,131.0,-6.0,6:48,19.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0
3401,UA,11/9/22,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0
3402,UA,11/9/22,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0
3403,UA,11/9/22,2234.0,N483UA,ORD,6:35,6:29,141.0,131.0,-6.0,6:48,19.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0
3404,UA,11/9/22,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:35,6:29,141.0,131.0,-6.0,6:48,19.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0
3405,UA,11/9/22,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:35,6:29,141.0,131.0,-6.0,6:48,19.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0
3406,UA,11/9/22,2234.0,N483UA,ORD,6:35,6:29,141.0,131.0,-6.0,6:48,19.0,0.0,0.0,0.0,0.0,0.0,UA,2234.0,N483UA,ORD,6:35,6:29,141.0,131.0,-6.0,6:48,19.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0
3407,UA,11/9/22,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0
3408,UA,11/9/22,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0
3409,UA,11/9/22,2234.0,N483UA,ORD,6:35,6:29,141.0,131.0,-6.0,6:48,19.0,0.0,0.0,0.0,0.0,0.0,UA,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0
3410,UA,11/9/22,1183.0,N853UA,DEN,15:54,16:25,250.0,220.0,31.0,16:37,12.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0
3411,UA,11/9/22,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0,UA,1732.0,N897UA,IAH,8:30,8:14,201.0,185.0,-16.0,8:31,17.0,0.0,0.0,0.0,0.0,0.0
