Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
DL,8/1/22,2368,N676DL,ATL,5:30,5:43,91,84,13,5:54,11,0,0,0,0,0
DL,8/1/22,2514,N687DL,ATL,14:56,15:16,102,93,20,15:30,14,0,0,0,0,0
DL,8/2/22,1266,N546US,ATL,17:57,17:52,106,97,-5,18:09,17,0,0,0,0,0
DL,8/2/22,1469,N900PC,ATL,6:45,6:38,100,102,-7,6:59,21,0,0,0,0,0
DL,8/2/22,1731,N697DL,ATL,10:00,10:06,94,90,6,10:23,17,0,0,0,0,0
DL,8/2/22,2151,N676DL,ATL,12:51,12:49,101,85,-2,13:01,12,0,0,0,0,0
DL,8/2/22,2368,N683DA,ATL,5:30,5:26,91,91,-4,5:45,19,0,0,0,0,0
DL,8/2/22,2514,N67171,ATL,14:56,15:52,102,96,56,16:16,24,0,0,0,0,50
DL,8/3/22,1266,N535US,ATL,17:57,17:56,106,91,-1,18:08,12,0,0,0,0,0
DL,8/3/22,1469,N552NW,ATL,6:45,6:41,100,87,-4,6:54,13,0,0,0,0,0
DL,8/3/22,1731,N555NW,ATL,10:00,9:57,94,91,-3,10:15,18,0,0,0,0,0
DL,8/3/22,2151,N695DL,ATL,12:51,12:50,101,83,-1,13:02,12,0,0,0,0,0
DL,8/3/22,2368,N699DL,ATL,5:30,5:37,91,90,7,5:52,15,0,0,0,0,0
DL,8/3/22,2514,N674DL,ATL,14:56,15:43,102,95,47,15:55,12,0,0,0,0,40
DL,8/4/22,1266,N546US,ATL,17:57,17:58,106,96,1,18:10,12,0,0,0,0,0
DL,8/4/22,1469,N658DL,ATL,6:45,6:42,100,96,-3,6:55,13,0,0,0,0,0
DL,8/4/22,1731,N689DL,ATL,10:00,10:01,94,90,1,10:13,12,0,0,0,0,0
DL,8/4/22,2151,N659DL,ATL,12:51,12:48,101,94,-3,12:59,11,0,0,0,0,0
DL,8/4/22,2368,N682DA,ATL,5:30,5:28,91,88,-2,5:40,12,0,0,0,0,0
DL,8/4/22,2514,N6708D,ATL,14:56,15:14,102,95,18,15:26,12,0,0,0,0,0
DL,8/5/22,1266,N537US,ATL,17:57,18:39,106,93,42,18:56,17,0,29,0,0,0
DL,8/5/22,1469,N687DL,ATL,6:45,6:44,100,95,-1,7:00,16,0,0,0,0,0
DL,8/5/22,1731,N6706Q,ATL,10:00,9:57,94,95,-3,10:16,19,0,0,0,0,0
DL,8/5/22,2151,N377DN,ATL,12:45,12:54,100,100,9,13:11,17,0,0,0,0,0
DL,8/5/22,2368,N6713Y,ATL,5:30,5:33,91,107,3,6:02,29,0,0,19,0,0
DL,8/5/22,2514,N682DA,ATL,14:56,14:54,102,95,-2,15:09,15,0,0,0,0,0
DL,8/6/22,1266,N670DN,ATL,17:57,19:23,106,0,86,19:37,14,0,0,0,0,0
DL,8/6/22,1469,N392DN,ATL,6:45,6:43,99,101,-2,6:56,13,0,0,0,0,0
DL,8/6/22,1731,N67171,ATL,10:00,9:57,91,88,-3,10:09,12,0,0,0,0,0
DL,8/6/22,2151,N312US,ATL,12:45,12:44,100,98,-1,12:58,14,0,0,0,0,0
DL,8/6/22,2368,N687DL,ATL,5:30,5:30,91,127,0,5:41,11,0,0,36,0,0
DL,8/6/22,2514,N6710E,ATL,14:56,15:30,102,88,34,15:42,12,3,0,0,0,17
DL,8/7/22,1266,N695DL,ATL,17:57,17:55,106,98,-2,18:13,18,0,0,0,0,0
DL,8/7/22,1469,N367DN,ATL,6:45,6:45,99,95,0,6:59,14,0,0,0,0,0
DL,8/7/22,1731,N694DL,ATL,10:00,11:37,94,89,97,11:50,13,37,0,0,0,55
DL,8/7/22,2151,N338DN,ATL,12:45,12:55,100,95,10,13:08,13,0,0,0,0,0
DL,8/7/22,2368,N6702,ATL,5:30,5:43,91,85,13,5:53,10,0,0,0,0,0
DL,8/7/22,2514,N536US,ATL,14:56,15:40,102,92,44,15:55,15,0,0,0,0,34
DL,8/8/22,1266,N539US,ATL,17:57,18:08,105,90,11,18:20,12,0,0,0,0,0
DL,8/8/22,1469,N382DN,ATL,6:42,6:39,99,89,-3,6:54,15,0,0,0,0,0
DL,8/8/22,1731,N696DL,ATL,10:00,10:06,92,83,6,10:16,10,0,0,0,0,0
DL,8/8/22,2151,N334DN,ATL,12:45,12:56,100,97,11,13:13,17,0,0,0,0,0
DL,8/8/22,2368,N6709,ATL,5:30,5:29,89,80,-1,5:41,12,0,0,0,0,0
DL,8/8/22,2514,N67171,ATL,14:56,15:03,100,101,7,15:29,26,0,0,0,0,0
DL,8/9/22,1266,N536US,ATL,17:57,17:54,105,101,-3,18:08,14,0,0,0,0,0
DL,8/9/22,1469,N342DN,ATL,6:42,6:40,99,94,-2,7:01,21,0,0,0,0,0
DL,8/9/22,1731,N699DL,ATL,10:00,10:48,92,86,48,11:04,16,20,0,0,0,22
DL,8/9/22,2151,N342DN,ATL,12:45,12:47,100,101,2,13:09,22,0,0,0,0,0
DL,8/9/22,2368,N6712B,ATL,5:30,5:29,89,90,-1,5:44,15,0,0,0,0,0
DL,8/9/22,2514,N555NW,ATL,14:56,14:57,100,95,1,15:09,12,0,0,0,0,0
DL,8/10/22,1266,N543US,ATL,17:57,18:21,105,114,24,18:59,38,0,0,30,0,3
DL,8/10/22,1469,N392DN,ATL,6:42,6:40,99,104,-2,7:13,33,0,0,0,0,0
DL,8/10/22,1731,N687DL,ATL,10:00,9:54,92,86,-6,10:09,15,0,0,0,0,0
DL,8/10/22,2151,N392DN,ATL,12:45,12:44,100,85,-1,12:56,12,0,0,0,0,0
DL,8/10/22,2368,N667DN,ATL,5:30,5:25,89,84,-5,5:38,13,0,0,0,0,0
DL,8/10/22,2514,N690DL,ATL,14:56,18:01,100,85,185,18:12,11,0,0,163,0,7
DL,8/11/22,1266,N547US,ATL,17:57,17:58,105,88,1,18:11,13,0,0,0,0,0
DL,8/11/22,1469,N124DX,ATL,6:42,6:42,99,106,0,7:08,26,0,0,0,0,0
DL,8/11/22,1731,N553NW,ATL,10:00,9:57,92,100,-3,10:19,22,0,0,0,0,0
DL,8/11/22,2151,N341DN,ATL,12:45,13:05,100,104,20,13:28,23,20,0,4,0,0
DL,8/11/22,2368,N555NW,ATL,5:30,5:29,89,85,-1,5:45,16,0,0,0,0,0
DL,8/11/22,2514,N659DL,ATL,14:56,15:01,100,95,5,15:21,20,0,0,0,0,0
DL,8/12/22,1266,N536US,ATL,17:57,17:57,105,90,0,18:12,15,0,0,0,0,0
DL,8/12/22,1469,N365DN,ATL,6:42,6:45,99,99,3,7:06,21,0,0,0,0,0
DL,8/12/22,1731,N672DL,ATL,10:00,10:03,92,85,3,10:15,12,0,0,0,0,0
DL,8/12/22,2151,N359DN,ATL,12:45,12:45,100,111,0,13:12,27,0,0,0,0,0
DL,8/12/22,2368,N682DA,ATL,5:30,5:43,89,93,13,5:56,13,13,0,4,0,0
DL,8/12/22,2514,N550NW,ATL,14:56,14:54,100,80,-2,15:03,9,0,0,0,0,0
DL,8/13/22,1266,N690DL,ATL,18:00,17:57,105,99,-3,18:17,20,0,0,0,0,0
DL,8/13/22,1469,N348DN,ATL,6:42,6:39,99,97,-3,6:55,16,0,0,0,0,0
DL,8/13/22,1731,N821DX,ATL,10:00,10:03,92,92,3,10:17,14,0,0,0,0,0
DL,8/13/22,2151,N381DZ,ATL,12:45,12:47,100,100,2,13:02,15,0,0,0,0,0
DL,8/13/22,2368,N550NW,ATL,5:30,5:33,89,92,3,5:47,14,0,0,0,0,0
DL,8/13/22,2514,N669DN,ATL,14:56,15:39,100,95,43,15:58,19,6,0,0,0,32
DL,8/14/22,1266,N539US,ATL,17:57,17:54,105,96,-3,18:13,19,0,0,0,0,0
DL,8/14/22,1469,N365DN,ATL,6:42,6:49,99,95,7,7:02,13,0,0,0,0,0
DL,8/14/22,1731,N695DL,ATL,10:00,9:58,92,88,-2,10:09,11,0,0,0,0,0
DL,8/14/22,2151,N365DN,ATL,12:45,12:45,100,93,0,13:01,16,0,0,0,0,0
DL,8/14/22,2368,N688DL,ATL,5:30,5:43,89,86,13,5:53,10,0,0,0,0,0
DL,8/14/22,2514,N679DA,ATL,14:56,15:56,100,86,60,16:12,16,46,0,0,0,0
DL,8/15/22,1266,N536US,ATL,17:57,18:42,105,143,45,19:26,44,45,0,38,0,0
DL,8/15/22,1469,N108DN,ATL,6:42,6:46,99,89,4,6:59,13,0,0,0,0,0
DL,8/15/22,1731,N6707A,ATL,10:00,10:00,92,87,0,10:14,14,0,0,0,0,0
DL,8/15/22,2151,N108DN,ATL,12:45,12:50,100,107,5,13:18,28,0,0,0,0,0
DL,8/15/22,2368,N676DL,ATL,5:30,5:30,89,93,0,5:51,21,0,0,0,0,0
DL,8/15/22,2514,N665DN,ATL,14:56,14:52,100,96,-4,15:13,21,0,0,0,0,0
DL,8/16/22,1266,N545US,ATL,17:57,17:56,105,91,-1,18:10,14,0,0,0,0,0
DL,8/16/22,1469,N372DN,ATL,6:42,6:42,99,84,0,6:54,12,0,0,0,0,0
DL,8/16/22,1731,N557NW,ATL,10:00,9:53,92,101,-7,10:09,16,0,0,0,0,0
DL,8/16/22,2151,N375DN,ATL,12:45,12:42,100,91,-3,12:54,12,0,0,0,0,0
DL,8/16/22,2368,N674DL,ATL,5:30,5:27,89,84,-3,5:37,10,0,0,0,0,0
DL,8/16/22,2514,N6711M,ATL,14:56,14:51,100,89,-5,15:06,15,0,0,0,0,0
DL,8/17/22,1266,N544US,ATL,17:57,17:57,105,105,0,18:13,16,0,0,0,0,0
DL,8/17/22,1469,N117DX,ATL,6:42,6:40,99,100,-2,6:57,17,0,0,0,0,0
DL,8/17/22,1731,N671DN,ATL,10:00,9:58,92,99,-2,10:11,13,0,0,0,0,0
DL,8/17/22,2151,N344DN,ATL,12:45,12:45,100,99,0,12:57,12,0,0,0,0,0
DL,8/17/22,2368,N678DL,ATL,5:30,5:28,89,93,-2,5:43,15,0,0,0,0,0
DL,8/17/22,2514,N682DA,ATL,14:56,14:54,100,92,-2,15:07,13,0,0,0,0,0
DL,8/18/22,1266,N545US,ATL,17:57,18:00,105,92,3,18:14,14,0,0,0,0,0
DL,8/18/22,1469,N383DZ,ATL,6:42,6:41,99,91,-1,6:53,12,0,0,0,0,0
DL,8/18/22,1731,N557NW,ATL,10:00,9:54,92,90,-6,10:04,10,0,0,0,0,0
DL,8/18/22,2151,N343DN,ATL,12:45,12:43,100,112,-2,13:06,23,0,0,0,0,0
DL,8/18/22,2368,N676DL,ATL,5:30,5:27,89,100,-3,5:42,15,0,0,0,0,0
DL,8/18/22,2514,N6702,ATL,14:56,14:51,100,113,-5,15:05,14,0,0,0,0,0
DL,8/19/22,1266,N689DL,ATL,17:57,18:43,105,105,46,18:58,15,0,0,0,0,46
DL,8/19/22,1469,N110DX,ATL,6:42,6:39,99,102,-3,6:52,13,0,0,0,0,0
DL,8/19/22,1731,N552NW,ATL,10:00,9:59,92,97,-1,10:11,12,0,0,0,0,0
DL,8/19/22,2151,N348DN,ATL,12:45,12:49,100,108,4,13:04,15,0,0,0,0,0
DL,8/19/22,2368,N554NW,ATL,5:30,5:28,89,94,-2,5:41,13,0,0,0,0,0
DL,8/19/22,2514,N674DL,ATL,14:56,14:57,100,112,1,15:10,13,0,0,0,0,0
DL,8/20/22,1266,N6715C,ATL,18:00,17:56,105,89,-4,18:09,13,0,0,0,0,0
DL,8/20/22,1469,N336DX,ATL,6:42,6:52,99,104,10,7:10,18,10,0,5,0,0
DL,8/20/22,1731,N822DX,ATL,10:00,9:57,92,92,-3,10:08,11,0,0,0,0,0
DL,8/20/22,2151,N110DX,ATL,12:45,12:42,100,102,-3,13:07,25,0,0,0,0,0
DL,8/20/22,2368,N6710E,ATL,5:30,5:30,89,90,0,5:44,14,0,0,0,0,0
DL,8/20/22,2514,N658DL,ATL,14:56,14:53,100,101,-3,15:17,24,0,0,0,0,0
DL,8/21/22,1266,N543US,ATL,17:57,17:52,105,93,-5,18:06,14,0,0,0,0,0
DL,8/21/22,1469,N116DN,ATL,6:42,7:22,99,111,40,7:50,28,40,0,12,0,0
DL,8/21/22,1731,N67171,ATL,10:00,9:58,92,89,-2,10:11,13,0,0,0,0,0
DL,8/21/22,2151,N110DX,ATL,12:45,12:42,100,101,-3,12:52,10,0,0,0,0,0
DL,8/21/22,2368,N669DN,ATL,5:30,6:36,89,105,66,7:00,24,66,0,16,0,0
DL,8/21/22,2514,N668DN,ATL,14:56,14:55,100,93,-1,15:11,16,0,0,0,0,0
DL,8/22/22,1266,N541US,ATL,17:57,18:09,105,86,12,18:19,10,0,0,0,0,0
DL,8/22/22,1469,N330DX,ATL,6:42,6:54,99,97,12,7:07,13,0,0,0,0,0
DL,8/22/22,1731,N676DL,ATL,10:00,9:59,90,89,-1,10:10,11,0,0,0,0,0
DL,8/22/22,2151,N330DX,ATL,12:45,12:46,100,96,1,13:00,14,0,0,0,0,0
DL,8/22/22,2368,N6713Y,ATL,5:30,5:30,89,90,0,5:44,14,0,0,0,0,0
DL,8/22/22,2514,N697DL,ATL,14:56,14:54,100,86,-2,15:03,9,0,0,0,0,0
DL,8/23/22,1266,N544US,ATL,17:57,17:51,105,117,-6,18:18,27,0,0,0,0,0
DL,8/23/22,1469,N344DN,ATL,6:42,6:42,99,100,0,7:07,25,0,0,0,0,0
DL,8/23/22,1731,N660DL,ATL,10:00,10:00,92,97,0,10:20,20,0,0,0,0,0
DL,8/23/22,2151,N386DN,ATL,12:45,12:44,100,89,-1,13:01,17,0,0,0,0,0
DL,8/23/22,2368,N670DN,ATL,5:30,5:25,89,90,-5,5:41,16,0,0,0,0,0
DL,8/23/22,2514,N6716C,ATL,14:56,14:52,100,87,-4,15:09,17,0,0,0,0,0
DL,8/24/22,1266,N546US,ATL,17:57,18:08,105,99,11,18:30,22,0,0,0,0,0
DL,8/24/22,1469,N118DY,ATL,6:42,6:41,99,89,-1,6:53,12,0,0,0,0,0
DL,8/24/22,1731,N900PC,ATL,10:00,10:00,92,86,0,10:12,12,0,0,0,0,0
DL,8/24/22,2151,N390DN,ATL,12:45,12:42,100,121,-3,13:10,28,0,0,18,0,0
DL,8/24/22,2368,N686DA,ATL,5:30,5:22,89,85,-8,5:33,11,0,0,0,0,0
DL,8/24/22,2514,N688DL,ATL,14:56,14:54,100,95,-2,15:17,23,0,0,0,0,0
DL,8/25/22,1266,N536US,ATL,17:57,17:50,105,94,-7,18:04,14,0,0,0,0,0
DL,8/25/22,1469,N304DN,ATL,6:42,6:42,99,107,0,6:55,13,0,0,0,0,0
DL,8/25/22,1731,N554NW,ATL,10:00,9:55,92,92,-5,10:10,15,0,0,0,0,0
DL,8/25/22,2151,N119DN,ATL,12:45,12:54,100,105,9,13:07,13,0,0,0,0,0
DL,8/25/22,2368,N669DN,ATL,5:30,5:31,89,97,1,5:46,15,0,0,0,0,0
DL,8/25/22,2514,N6702,ATL,14:56,14:58,100,95,2,15:12,14,0,0,0,0,0
DL,8/26/22,1266,N536US,ATL,17:57,17:56,105,92,-1,18:13,17,0,0,0,0,0
DL,8/26/22,1469,N127DN,ATL,6:42,6:40,99,108,-2,7:01,21,0,0,0,0,0
DL,8/26/22,1731,N557NW,ATL,10:00,10:09,92,90,9,10:23,14,0,0,0,0,0
DL,8/26/22,2151,N127DN,ATL,12:45,12:42,100,89,-3,12:56,14,0,0,0,0,0
DL,8/26/22,2368,N687DL,ATL,5:30,5:25,89,91,-5,5:41,16,0,0,0,0,0
DL,8/26/22,2514,N674DL,ATL,14:56,14:58,100,91,2,15:11,13,0,0,0,0,0
DL,8/27/22,1266,N553NW,ATL,18:00,18:18,105,91,18,18:31,13,0,0,0,0,0
DL,8/27/22,1469,N301DV,ATL,6:42,6:45,99,98,3,7:00,15,0,0,0,0,0
DL,8/27/22,1731,N823DX,ATL,10:00,10:12,92,93,12,10:28,16,0,0,0,0,0
DL,8/27/22,2151,N304DN,ATL,12:45,12:44,100,91,-1,12:55,11,0,0,0,0,0
DL,8/27/22,2368,N6711M,ATL,5:30,5:27,89,85,-3,5:37,10,0,0,0,0,0
DL,8/27/22,2514,N675DL,ATL,14:56,14:54,100,97,-2,15:13,19,0,0,0,0,0
DL,8/28/22,1266,N542US,ATL,17:57,17:57,105,92,0,18:11,14,0,0,0,0,0
DL,8/28/22,1469,N345DN,ATL,6:42,6:36,99,98,-6,6:51,15,0,0,0,0,0
DL,8/28/22,1731,N6706Q,ATL,10:00,10:08,92,96,8,10:22,14,0,0,0,0,0
DL,8/28/22,2151,N342DN,ATL,12:45,12:43,100,102,-2,13:03,20,0,0,0,0,0
DL,8/28/22,2368,N676DL,ATL,5:30,5:27,89,90,-3,5:40,13,0,0,0,0,0
DL,8/28/22,2514,N552NW,ATL,14:56,15:10,100,94,14,15:22,12,0,0,0,0,0
DL,8/29/22,1266,N549US,ATL,17:57,17:53,105,91,-4,18:09,16,0,0,0,0,0
DL,8/29/22,1469,N122DN,ATL,6:42,6:34,99,90,-8,6:48,14,0,0,0,0,0
DL,8/29/22,1731,N6707A,ATL,10:00,10:10,90,93,10,10:24,14,0,0,0,0,0
DL,8/29/22,2151,N122DN,ATL,12:45,12:45,100,103,0,13:04,19,0,0,0,0,0
DL,8/29/22,2368,N550NW,ATL,5:30,5:29,89,93,-1,5:43,14,0,0,0,0,0
DL,8/29/22,2514,N688DL,ATL,14:56,14:49,100,89,-7,15:03,14,0,0,0,0,0
DL,8/30/22,1266,N545US,ATL,17:57,17:55,105,86,-2,18:04,9,0,0,0,0,0
DL,8/30/22,1469,N356DN,ATL,6:42,6:38,99,97,-4,6:50,12,0,0,0,0,0
DL,8/30/22,1731,N672DL,ATL,10:00,9:54,90,94,-6,10:09,15,0,0,0,0,0
DL,8/30/22,2151,N356DN,ATL,12:45,13:10,100,90,25,13:23,13,0,0,11,0,4
DL,8/30/22,2368,N6712B,ATL,5:30,5:22,89,107,-8,5:53,31,0,0,0,0,0
DL,8/30/22,2514,N665DN,ATL,14:56,15:11,100,0,15,15:23,12,0,0,0,0,0
DL,8/31/22,1266,N537US,ATL,17:57,18:00,105,97,3,18:21,21,0,0,0,0,0
DL,8/31/22,1469,N384DN,ATL,6:42,6:38,99,95,-4,7:00,22,0,0,0,0,0
DL,8/31/22,1731,N6713Y,ATL,10:00,9:57,90,86,-3,10:10,13,0,0,0,0,0
DL,8/31/22,2151,N384DN,ATL,12:45,12:42,100,88,-3,12:54,12,0,0,0,0,0
DL,8/31/22,2368,N676DL,ATL,5:30,5:24,89,84,-6,5:37,13,0,0,0,0,0
DL,8/31/22,2514,N699DL,ATL,14:56,14:53,100,92,-3,15:09,16,0,0,0,0,0
DL,9/1/22,1266,N544US,ATL,17:57,18:05,105,93,8,18:20,15,0,0,0,0,0
DL,9/1/22,1469,N301DV,ATL,6:42,6:38,99,94,-4,6:50,12,0,0,0,0,0
DL,9/1/22,1731,N696DL,ATL,10:00,9:52,90,97,-8,10:05,13,0,0,0,0,0
DL,9/1/22,2151,N321DH,ATL,12:45,12:44,100,108,-1,13:01,17,0,0,0,0,0
DL,9/1/22,2368,N552NW,ATL,5:30,5:28,89,90,-2,5:40,12,0,0,0,0,0
DL,9/1/22,2514,N694DL,ATL,14:56,14:55,100,92,-1,15:08,13,0,0,0,0,0
DL,9/2/22,1266,N548US,ATL,17:57,18:04,105,98,7,18:15,11,0,0,0,0,0
DL,9/2/22,1469,N351DN,ATL,6:42,6:42,99,100,0,6:58,16,0,0,0,0,0
DL,9/2/22,1731,N688DL,ATL,10:00,9:58,90,90,-2,10:13,15,0,0,0,0,0
DL,9/2/22,2151,N361DN,ATL,12:45,12:44,100,95,-1,12:59,15,0,0,0,0,0
DL,9/2/22,2368,N6712B,ATL,5:30,5:28,89,89,-2,5:41,13,0,0,0,0,0
DL,9/2/22,2514,N675DL,ATL,14:56,15:02,100,101,6,15:18,16,0,0,0,0,0
DL,9/3/22,1469,N552NW,ATL,6:50,6:46,98,100,-4,7:03,17,0,0,0,0,0
DL,9/3/22,1731,N819DX,ATL,10:00,10:01,92,93,1,10:14,13,0,0,0,0,0
DL,9/3/22,2151,N697DL,ATL,12:44,14:22,99,94,98,14:36,14,76,0,0,0,17
DL,9/3/22,2368,N900PC,ATL,5:30,5:29,89,91,-1,5:42,13,0,0,0,0,0
DL,9/3/22,2514,N658DL,ATL,14:56,14:59,100,99,3,15:18,19,0,0,0,0,0
DL,9/4/22,1469,N675DL,ATL,6:50,7:00,98,105,10,7:13,13,10,0,7,0,0
DL,9/4/22,2151,N682DA,ATL,12:50,14:58,99,96,128,15:12,14,0,0,125,0,0
DL,9/4/22,2368,N665DN,ATL,5:30,6:30,89,93,60,6:41,11,60,0,4,0,0
DL,9/4/22,2514,N684DA,ATL,14:56,15:13,100,104,17,15:30,17,0,0,21,0,0
DL,9/5/22,1266,N673DL,ATL,17:57,19:51,105,96,114,20:07,16,0,0,0,0,105
DL,9/5/22,1469,N684DA,ATL,6:50,6:57,98,100,7,7:10,13,0,0,0,0,0
DL,9/5/22,2151,N692DL,ATL,12:50,12:49,99,97,-1,13:09,20,0,0,0,0,0
DL,9/5/22,2368,N554NW,ATL,5:30,5:36,89,94,6,5:49,13,0,0,0,0,0
DL,9/5/22,2514,N668DN,ATL,14:56,14:58,100,91,2,15:12,14,0,0,0,0,0
DL,9/6/22,1266,N556NW,ATL,17:57,17:56,107,105,-1,18:12,16,0,0,0,0,0
DL,9/6/22,1469,N6704Z,ATL,6:30,6:24,101,97,-6,6:45,21,0,0,0,0,0
DL,9/6/22,2151,N554NW,ATL,12:45,12:39,101,108,-6,13:07,28,0,0,0,0,0
DL,9/6/22,2368,N6707A,ATL,5:30,5:29,101,88,-1,5:42,13,0,0,0,0,0
DL,9/6/22,2514,N679DA,ATL,15:23,16:59,102,110,96,17:24,25,96,0,8,0,0
DL,9/7/22,1266,N553NW,ATL,17:57,17:54,107,92,-3,18:07,13,0,0,0,0,0
DL,9/7/22,1469,N671DN,ATL,6:30,6:27,101,88,-3,6:39,12,0,0,0,0,0
DL,9/7/22,2151,N6716C,ATL,12:45,12:43,101,90,-2,12:54,11,0,0,0,0,0
DL,9/7/22,2368,N685DA,ATL,5:30,5:23,101,90,-7,5:38,15,0,0,0,0,0
DL,9/7/22,2514,N670DN,ATL,15:23,15:25,102,87,2,15:36,11,0,0,0,0,0
DL,9/8/22,1266,N687DL,ATL,17:57,17:53,107,94,-4,18:09,16,0,0,0,0,0
DL,9/8/22,1469,N556NW,ATL,6:30,6:28,101,91,-2,6:42,14,0,0,0,0,0
DL,9/8/22,2151,N557NW,ATL,12:45,12:45,101,90,0,12:56,11,0,0,0,0,0
DL,9/8/22,2368,N6714Q,ATL,5:30,5:30,101,103,0,5:51,21,0,0,0,0,0
DL,9/8/22,2514,N674DL,ATL,15:23,15:21,102,99,-2,15:41,20,0,0,0,0,0
DL,9/9/22,1266,N674DL,ATL,17:57,17:56,107,98,-1,18:10,14,0,0,0,0,0
DL,9/9/22,1469,N556NW,ATL,6:30,6:30,101,124,0,6:57,27,0,0,23,0,0
DL,9/9/22,2151,N695DL,ATL,12:45,12:43,101,105,-2,12:58,15,0,0,0,0,0
DL,9/9/22,2368,N6716C,ATL,5:30,5:27,101,98,-3,5:42,15,0,0,0,0,0
DL,9/9/22,2514,N698DL,ATL,15:23,15:18,102,95,-5,15:31,13,0,0,0,0,0
DL,9/10/22,1469,N6704Z,ATL,6:30,6:26,101,93,-4,6:38,12,0,0,0,0,0
DL,9/10/22,1731,N675DL,ATL,10:00,9:57,101,95,-3,10:09,12,0,0,0,0,0
DL,9/10/22,2151,N6716C,ATL,12:45,12:42,101,107,-3,12:58,16,0,0,0,0,0
DL,9/10/22,2368,N695DL,ATL,5:30,5:29,101,98,-1,5:46,17,0,0,0,0,0
DL,9/10/22,2514,N671DN,ATL,15:23,15:22,102,94,-1,15:33,11,0,0,0,0,0
DL,9/11/22,1266,N659DL,ATL,17:57,17:59,107,91,2,18:14,15,0,0,0,0,0
DL,9/11/22,1469,N6706Q,ATL,6:30,6:23,101,105,-7,6:42,19,0,0,0,0,0
DL,9/11/22,1731,N684DA,ATL,10:00,9:55,101,94,-5,10:07,12,0,0,0,0,0
DL,9/11/22,2151,N348NW,ATL,12:45,12:43,100,102,-2,12:54,11,0,0,0,0,0
DL,9/11/22,2368,N6716C,ATL,5:30,5:29,100,94,-1,5:43,14,0,0,0,0,0
DL,9/11/22,2514,N694DL,ATL,15:23,15:20,102,96,-3,15:36,16,0,0,0,0,0
DL,9/12/22,1242,N672DL,ATL,19:45,19:43,105,97,-2,20:00,17,0,0,0,0,0
DL,9/12/22,1266,N557NW,ATL,17:35,18:03,105,88,28,18:12,9,0,0,0,0,0
DL,9/12/22,1406,N688DL,ATL,5:30,5:28,101,96,-2,5:47,19,0,0,0,0,0
DL,9/12/22,1469,N687DL,ATL,6:44,6:42,105,94,-2,6:57,15,0,0,0,0,0
DL,9/12/22,1731,N674DL,ATL,12:42,12:42,100,115,0,13:09,27,0,0,15,0,0
DL,9/12/22,2151,N696DL,ATL,9:59,10:04,101,91,5,10:21,17,0,0,0,0,0
DL,9/12/22,2514,N550NW,ATL,14:45,14:48,104,94,3,15:03,15,0,0,0,0,0
DL,9/13/22,1266,N682DA,ATL,17:35,17:28,105,91,-7,17:41,13,0,0,0,0,0
DL,9/13/22,1406,N659DL,ATL,5:30,7:09,101,101,99,7:21,12,99,0,0,0,0
DL,9/13/22,1469,N6715C,ATL,6:44,6:52,105,94,8,7:05,13,0,0,0,0,0
DL,9/13/22,1731,N659DL,ATL,12:42,12:38,100,93,-4,12:52,14,0,0,0,0,0
DL,9/13/22,2151,N672DL,ATL,9:59,10:00,101,88,1,10:11,11,0,0,0,0,0
DL,9/13/22,2514,N6710E,ATL,14:45,14:43,104,92,-2,14:54,11,0,0,0,0,0
DL,9/14/22,1266,N686DA,ATL,17:35,17:36,105,88,1,17:49,13,0,0,0,0,0
DL,9/14/22,1406,N6707A,ATL,5:30,5:27,101,87,-3,5:40,13,0,0,0,0,0
DL,9/14/22,1469,N900PC,ATL,6:44,6:40,105,88,-4,6:54,14,0,0,0,0,0
DL,9/14/22,1731,N6706Q,ATL,12:42,12:45,100,89,3,12:55,10,0,0,0,0,0
DL,9/14/22,2151,N674DL,ATL,9:59,9:53,101,109,-6,10:17,24,0,0,0,0,0
DL,9/14/22,2514,N550NW,ATL,14:45,14:42,104,95,-3,14:59,17,0,0,0,0,0
DL,9/15/22,1242,N692DL,ATL,19:45,19:43,105,90,-2,19:54,11,0,0,0,0,0
DL,9/15/22,1266,N687DL,ATL,17:35,17:36,105,86,1,17:48,12,0,0,0,0,0
DL,9/15/22,1406,N665DN,ATL,5:30,5:34,101,89,4,5:47,13,0,0,0,0,0
DL,9/15/22,1469,N6709,ATL,6:44,6:40,105,86,-4,6:54,14,0,0,0,0,0
DL,9/15/22,1731,N686DA,ATL,12:42,12:41,100,86,-1,12:53,12,0,0,0,0,0
DL,9/15/22,2151,N552NW,ATL,9:59,9:59,101,90,0,10:13,14,0,0,0,0,0
DL,9/15/22,2514,N67171,ATL,14:45,14:44,104,90,-1,14:59,15,0,0,0,0,0
DL,9/16/22,1242,N6712B,ATL,19:45,19:40,105,97,-5,19:55,15,0,0,0,0,0
DL,9/16/22,1266,N553NW,ATL,17:35,17:37,105,91,2,17:50,13,0,0,0,0,0
DL,9/16/22,1406,N671DN,ATL,5:30,5:27,101,86,-3,5:40,13,0,0,0,0,0
